UCL_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL215016,0,0,0,3,0,0,0,0,0,3,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,7,9,14,65,8,3,48,3,52,8,29,4,126,19,369
UCL215017,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,15,0,0,0,0,0,0,0,0,0,3,0,4,30,9,0,28,4,16,0,10,3,73,13,190
UCL215018,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,16,0,0,0,0,0,0,0,0,0,7,7,10,40,21,8,55,3,34,3,28,4,159,13,359
UCL215019,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,3,0,3,18,10,0,31,4,9,4,9,8,66,17,179
UCL215020,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,16,0,0,0,0,0,0,0,0,0,3,3,9,16,8,0,18,3,12,0,21,8,75,14,182
UCL215021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,3,3,10,28,3,4,18,3,20,3,9,0,51,10,142
UCL215022,0,0,0,6,0,0,0,0,0,3,0,0,0,6,23,36,0,0,0,0,0,0,0,0,0,3,0,7,60,16,0,57,9,48,3,44,13,191,28,473
UCL215023,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,4,11,20,7,3,17,0,11,0,13,0,84,6,171
UCL215024,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,16,0,0,0,0,0,0,0,0,0,3,3,10,22,17,0,32,3,16,0,19,8,141,19,275
UCL215025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,4,3,7,15,8,0,10,0,6,0,8,4,59,9,134
UCL215026,0,3,0,8,0,3,0,0,0,0,0,4,0,6,34,48,0,0,0,0,0,0,0,0,0,7,6,18,57,32,8,58,8,39,5,61,10,368,50,698
UCL215027,0,0,0,8,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,3,0,9,40,7,3,39,3,24,3,22,7,145,13,297
UCL215028,0,3,0,20,0,0,0,0,0,0,0,0,0,3,24,29,0,0,0,0,0,0,0,0,0,3,4,7,59,32,0,60,3,32,5,51,10,139,33,421
UCL215029,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,0,7,67,7,3,30,3,16,0,14,0,43,6,203
UCL215030,0,0,0,5,0,0,0,0,0,0,0,0,0,3,11,10,0,0,0,0,0,0,0,0,0,3,0,3,16,3,0,18,3,14,5,9,3,99,13,181
UCL215031,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,14,0,0,0,0,0,0,0,0,0,3,0,8,25,3,3,24,4,16,3,15,5,86,14,188
UCL215032,0,0,0,3,0,0,0,0,0,0,0,0,0,3,16,23,0,3,0,0,0,0,0,0,0,5,3,14,34,19,3,41,8,26,8,39,8,161,24,363
UCL215033,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,104,8,7,32,3,30,0,11,0,29,9,224
UCL215034,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,0,7,5,7,0,22,0,7,0,16,4,80,5,149
UCL215035,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,6,3,6,15,5,0,20,0,8,0,9,0,55,8,121
UCL215036,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,4,0,16,0,12,0,4,3,33,7,100
UCL215037,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,12,0,0,0,4,0,0,0,0,0,11,5,15,32,10,0,11,7,15,3,18,5,128,18,242
UCL215038,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,3,0,4,19,4,0,26,0,15,0,13,5,74,5,162
UCL215039,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,7,9,25,8,0,20,0,19,3,15,0,57,9,156
UCL215040,0,0,0,7,0,0,0,0,0,3,0,0,0,8,14,20,0,0,0,0,0,0,0,0,0,5,9,12,54,33,3,53,3,35,4,33,0,176,24,415
UCL215041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,4,0,3,34,3,3,29,9,18,3,13,4,61,12,183
UCL215042,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,4,0,6,24,9,0,23,3,22,3,12,0,56,13,173
UCL215043,0,0,0,10,0,0,0,0,0,0,0,4,0,3,14,21,0,0,3,0,0,0,0,3,0,3,7,15,51,17,8,58,4,28,3,35,4,178,20,395
UCL215044,0,3,0,18,0,0,0,0,0,0,0,0,0,5,13,27,0,0,0,0,0,0,0,0,0,3,3,13,77,26,11,69,7,36,3,30,3,203,25,497
UCL215045,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,28,0,22,3,5,0,48,6,152
UCL215046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,35,8,0,12,3,3,0,13,0,37,11,118
UCL215047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,4,27,7,0,28,3,12,0,12,0,44,3,141
UCL215048,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,3,0,0,0,5,16,13,0,22,0,9,0,17,5,47,9,129
UCL215049,0,0,0,40,0,0,0,3,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,3,61,18,3,37,7,40,8,36,0,106,24,333
UCL215050,0,0,0,8,0,0,0,3,0,0,0,0,0,7,26,38,0,0,0,0,0,0,0,0,0,6,4,15,64,27,7,61,8,40,0,31,12,196,31,484
UCL215051,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,17,11,0,19,3,17,0,34,3,98,12,212
UCL215052,0,3,0,10,0,0,0,0,0,0,0,0,0,3,15,24,3,0,0,0,0,3,0,0,0,4,0,11,62,20,5,53,4,22,3,23,3,123,18,330
UCL215053,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,4,5,30,14,0,15,0,18,3,14,4,92,19,206
UCL215054,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,21,11,0,14,3,17,0,13,6,36,5,124
UCL215055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,3,0,10,30,4,0,19,9,17,0,8,6,70,11,169
UCL215056,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,15,0,0,0,0,0,0,0,0,0,0,3,3,19,9,0,13,0,11,0,9,0,70,12,139
UCL215057,0,3,0,8,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,3,0,5,25,7,0,23,3,16,3,20,3,101,17,226
UCL215058,0,0,0,7,0,0,0,0,0,0,0,0,0,4,8,11,0,0,0,0,0,0,0,0,0,8,3,11,45,9,5,47,3,22,0,24,9,141,13,323
UCL215059,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,21,0,0,0,0,0,0,0,0,0,3,4,10,43,7,0,24,3,14,3,23,4,95,19,245
UCL215060,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,4,0,6,19,13,3,30,4,7,0,3,4,81,3,169
UCL215061,0,0,0,8,0,0,0,0,0,0,0,0,0,6,11,20,0,0,0,0,0,0,0,0,0,3,3,7,48,8,4,21,0,15,4,12,3,109,20,239
UCL215062,0,3,0,3,0,0,0,0,0,0,0,0,0,3,20,25,0,0,0,0,0,0,0,0,0,7,3,16,71,20,7,46,4,26,0,33,4,204,25,443
UCL215063,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,0,0,0,0,0,6,3,11,12,13,0,19,3,7,3,19,4,119,23,228
UCL215064,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,4,22,3,0,18,0,8,0,5,0,47,8,127
UCL215065,0,5,0,16,0,0,0,0,0,0,0,0,0,4,39,45,0,0,0,0,0,0,0,0,0,8,7,20,41,15,8,43,0,30,0,49,6,348,46,591
UCL215066,0,12,0,35,0,0,0,0,0,0,0,0,0,8,29,37,0,0,0,0,0,0,0,0,0,5,3,6,53,30,0,38,5,18,3,55,10,344,32,596
UCL215067,0,7,0,15,3,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,8,0,12,56,26,12,42,10,25,6,34,8,178,14,409
UCL215068,0,0,0,3,0,0,0,0,0,3,0,0,0,3,11,21,0,0,0,0,0,0,0,0,0,10,3,12,48,13,0,27,8,22,3,15,0,124,20,284
UCL215069,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,4,8,53,14,7,44,8,30,3,25,3,90,15,300
UCL215070,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,17,0,0,0,0,0,0,0,0,0,5,3,7,20,9,3,22,0,25,3,16,3,58,12,179
UCL215071,0,0,0,4,0,0,0,0,0,0,0,0,0,4,15,18,0,0,0,0,0,0,0,0,0,9,3,13,44,17,3,32,0,35,3,19,7,176,24,357
UCL215072,0,0,0,13,0,0,0,0,0,0,0,0,0,4,20,23,0,0,0,0,0,0,0,0,0,6,0,9,68,18,3,54,5,58,4,28,6,108,25,374
UCL215073,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,15,0,0,0,0,0,0,0,0,0,3,0,4,31,3,5,22,0,9,0,10,0,65,11,155
UCL215074,0,0,0,8,0,0,0,0,0,0,0,0,3,0,9,16,0,0,0,0,0,0,0,0,0,0,0,3,45,13,0,28,5,24,3,20,4,89,12,256
UCL215075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,4,25,17,0,30,0,9,0,10,0,72,9,173
UCL215076,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,3,50,9,0,27,3,8,4,10,0,35,9,158
UCL215077,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,0,0,0,0,0,0,0,0,0,9,3,12,30,12,5,30,6,22,0,14,10,115,12,256
UCL215078,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,18,0,0,0,0,0,0,0,0,0,8,0,12,34,13,0,21,5,27,0,16,0,87,14,218
UCL215079,0,5,0,9,0,4,0,3,0,4,0,0,0,10,30,49,0,0,0,0,0,0,0,0,0,6,3,10,65,19,3,50,3,39,7,28,4,191,30,440
UCL215080,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,3,0,3,35,4,3,25,3,12,0,21,3,77,13,197
UCL215081,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,0,3,16,8,0,20,0,14,0,10,0,47,11,126
UCL215082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,19,0,7,0,9,3,24,3,87
UCL215083,0,0,0,12,0,0,0,0,0,0,0,0,0,9,12,20,0,0,0,0,0,0,0,0,0,3,0,10,64,19,3,51,4,34,3,29,7,139,16,373
UCL215084,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,3,3,7,36,3,0,26,0,17,0,10,0,33,7,142
UCL215085,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,4,3,3,30,18,0,27,0,18,4,18,3,93,11,217
UCL215086,0,3,0,3,0,0,0,0,0,3,0,0,0,6,16,27,0,0,0,0,0,0,0,0,0,3,3,8,44,10,3,40,3,15,0,17,3,123,17,280
UCL215087,0,0,0,6,0,0,0,0,0,5,0,0,0,0,9,15,3,0,0,0,0,0,0,0,0,3,3,11,72,11,3,35,0,30,0,20,3,127,20,315
UCL215088,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,0,0,8,8,13,16,14,3,15,6,16,3,19,3,77,11,187
UCL215089,0,0,0,23,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,29,0,14,0,12,0,42,5,143
UCL215090,3,4,0,34,0,0,0,0,0,0,0,0,0,3,18,26,0,0,0,0,0,0,0,0,0,3,3,7,55,16,0,46,6,38,0,33,11,131,24,364
UCL215091,0,0,0,0,4,0,0,0,0,3,0,0,0,3,18,28,0,0,0,0,0,0,0,0,0,7,3,8,91,18,0,55,5,56,3,19,9,98,17,372
UCL215092,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,15,3,17,3,8,0,53,6,127
UCL215093,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,4,56,7,0,28,11,20,0,23,0,71,5,224
UCL215094,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,3,6,35,9,3,39,7,23,3,37,0,116,22,280
UCL215095,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,3,25,11,0,17,4,6,0,12,3,62,8,146
UCL215096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,3,3,8,12,9,3,30,0,18,3,28,3,91,7,199
UCL215097,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,18,6,0,15,0,11,0,8,0,67,5,135
UCL221001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,18,0,6,0,7,0,22,4,74
UCL221002,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,9,0,0,0,0,0,0,0,0,0,6,0,10,15,10,0,13,3,10,0,14,0,38,8,105
UCL221003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,8,0,8,11,0,3,8,0,12,0,14,3,61,4,123
UCL221004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,7,0,3,0,6,0,12,3,50
UCL221005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,12,0,0,6,0,4,0,4,0,22,4,54
UCL221006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,3,3,8,3,0,14,0,0,0,5,3,32,6,80
UCL221007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,11,0,5,0,0,0,26,4,65
UCL221008,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,14,0,3,0,6,0,24,3,60
UCL221009,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,3,0,3,5,0,3,13,9,9,0,6,0,58,10,118
UCL221010,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,8,0,8,0,9,0,26,0,61
UCL221011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,8,0,3,0,8,3,23,4,57
UCL221012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,9,0,0,0,3,3,20,0,48
UCL221013,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,5,0,7,0,0,0,17,3,48
UCL221014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,3,0,3,17,3,0,15,0,7,0,0,3,22,4,65
UCL221015,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,9,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,10,0,10,3,14,0,50,9,120
UCL221016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,9,0,8,0,0,0,16,4,51
UCL221017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,0,5,12,0,0,15,0,15,0,5,0,42,6,104
UCL221018,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,0,0,0,0,0,0,0,0,0,0,4,3,10,8,3,17,0,9,3,11,3,54,14,140
UCL221019,0,3,0,4,0,0,0,0,0,0,0,0,0,3,12,16,0,0,0,0,0,0,0,0,0,0,0,4,15,10,3,19,4,18,5,19,3,83,13,198
UCL221020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,7,3,14,9,3,0,17,0,6,0,6,4,46,5,107
UCL221021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,3,0,0,0,0,0,0,0,0,3,0,9,12,3,3,8,3,16,0,13,5,50,12,120
UCL221022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0,3,11,9,0,11,0,11,0,7,0,68,7,120
UCL221023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,10,0,0,0,10,3,17,3,55
UCL221024,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,6,0,3,0,0,0,59,6,86
UCL221025,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,3,3,17,3,4,15,0,6,0,11,3,79,9,156
UCL221026,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,3,17,7,4,15,0,14,3,11,4,38,6,116
UCL221027,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,3,7,8,0,3,11,0,12,0,4,0,36,8,88
UCL221028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,3,10,13,6,0,22,3,7,0,9,4,35,3,96
UCL221029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,3,4,3,7,3,0,16,0,8,0,7,0,32,5,77
UCL221030,0,4,0,12,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,3,0,3,6,7,0,9,0,10,0,14,0,52,6,108
UCL221031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,13,0,10,0,7,0,16,6,66
UCL221032,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,3,9,20,4,0,13,3,11,3,10,3,61,11,136
UCL221033,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,3,0,0,0,0,0,3,12,0,0,4,0,14,0,8,0,25,8,73
UCL221034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,7,0,6,0,26,3,56
UCL221035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,3,0,3,8,3,4,17,5,7,0,3,0,41,4,83
UCL221036,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,7,0,4,0,7,0,17,0,55
UCL221037,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,5,0,4,0,6,0,51,6,84
UCL221038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,14,3,12,4,6,0,17,4,74
UCL221039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,5,0,5,16,6,3,18,0,5,0,3,0,33,8,90
UCL221040,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,18,0,16,0,7,0,31,9,122
UCL221041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,13,0,5,3,17,8,73
UCL221042,0,0,0,6,0,0,0,0,0,0,0,3,0,0,7,10,0,0,0,0,0,0,0,0,0,0,3,3,15,7,0,16,3,9,0,6,0,38,8,100
UCL221043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,5,0,10,0,43,3,81
UCL221044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,12,0,7,0,3,0,15,4,54
UCL221045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,3,7,4,3,0,3,0,7,0,12,3,93,14,139
UCL221046,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,3,3,9,12,0,9,0,3,5,11,3,84,8,156
UCL221047,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,12,3,0,19,3,10,0,9,0,19,10,80
UCL221048,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,3,32,4,0,8,0,3,0,7,0,12,3,81
UCL221049,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,6,0,3,0,0,0,11,3,48
UCL221050,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,3,0,4,17,17,0,24,3,15,7,14,0,114,12,236
UCL221051,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,17,0,4,0,8,0,18,0,66
UCL221052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,3,11,3,0,5,3,8,0,5,0,42,3,88
UCL221053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,7,4,0,14,0,9,0,6,0,44,7,89
UCL221054,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,3,4,3,4,0,13,0,44
UCL221055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,9,3,8,0,7,0,54,7,109
UCL221056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,8,4,7,0,12,0,88,6,140
UCL221057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,3,0,3,10,3,0,6,3,5,0,5,0,34,5,82
UCL221058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,14,0,6,0,3,0,20,8,71
UCL221059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,10,0,7,3,6,0,13,0,30,3,83
UCL221060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,8,6,6,0,6,0,5,0,10,0,70,5,119
UCL221061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,11,3,7,3,4,0,25,0,64
UCL221062,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,16,3,8,0,10,0,73,9,127
UCL221063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,3,0,10,0,3,0,31,6,67
UCL221064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,12,0,7,0,3,0,14,0,54
UCL221065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,13,0,3,0,10,3,17,3,64
UCL221066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,8,0,3,0,0,0,18,3,57
UCL221067,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,12,0,3,0,10,0,19,5,70
UCL221068,0,4,0,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,4,0,9,11,12,0,10,4,9,3,11,0,57,13,120
UCL221069,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,5,38,11,0,31,0,25,0,19,3,45,9,183
UCL221070,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,3,0,3,4,4,0,7,0,6,0,14,0,38,5,87
UCL221071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,5,0,10,0,8,3,36
UCL221072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,11,3,5,0,6,3,42,5,96
UCL221073,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,13,0,5,0,12,0,50,8,101
