SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED30049,0,3,0,0,0,3,0,0,0,120,0,135,0,0,0,0,0,0,0,0,0,31,0,34,0,0,0,0,0,0,0,7,0,23,0,32,0,0,0,0,0,0,0,4,0,12,0,20,3,3,0,0,0,3,0,20,0,100,0,128,3,4,0,3,0,5,0,24,0,52,4,99,3,16,0,6,0,30,0,30,0,414,4,508,6,7,0,20,0,51,5,58,3,171,0,316,18,25,0,51,3,75,4,36,10,218,4,434,40,20,0,57,3,46,0,30,3,137,3,348,45,16,0,53,0,54,3,23,5,34,0,231,60,13,0,56,7,35,3,11,0,39,0,226,209,11,3,117,6,69,6,22,8,50,0,505,185,12,7,83,7,15,0,10,4,10,0,345,135,14,0,50,8,13,0,4,0,12,0,241,87,5,0,3,7,12,0,3,0,13,0,138,129,7,8,40,11,22,0,11
SED30050,0,0,0,0,0,0,0,0,0,80,0,87,0,0,0,0,0,0,0,3,0,39,0,45,3,0,0,0,0,0,0,3,0,39,0,51,0,0,0,0,0,0,0,10,0,16,0,21,5,5,0,0,0,4,0,33,0,159,0,217,0,13,0,4,0,16,0,38,3,99,3,177,6,24,0,12,0,29,3,81,3,607,8,764,16,43,0,20,0,51,3,86,7,307,5,529,31,82,3,92,3,73,4,67,9,338,5,706,84,56,4,169,9,73,10,53,8,256,0,725,86,19,0,113,5,50,4,24,3,92,0,406,121,25,3,131,3,39,8,16,3,106,0,453,306,41,9,153,21,59,6,34,10,100,3,746,208,21,6,99,13,21,4,15,0,51,0,437,110,5,3,51,7,14,0,7,0,19,0,218,68,6,0,11,3,28,0,4,0,13,0,139,102,26,3,68,6,30,8,11
SED30051,5,0,0,0,0,4,0,3,3,86,3,100,4,3,0,0,0,0,0,3,0,50,0,64,0,3,0,0,0,0,0,9,0,38,5,58,0,0,0,0,0,3,0,9,0,25,0,42,3,12,0,3,0,7,0,18,3,421,3,474,0,4,0,3,0,18,0,50,4,215,0,301,11,24,5,14,0,49,0,77,7,1382,16,1596,14,33,3,34,4,81,3,114,9,411,8,713,28,45,3,57,3,106,3,76,10,393,4,736,60,37,6,100,9,80,13,32,9,235,6,587,56,15,0,67,3,59,0,24,6,53,0,290,85,17,3,73,6,61,5,14,4,51,0,320,176,13,9,110,9,43,7,22,4,50,4,434,113,8,8,43,7,11,3,9,6,17,0,221,55,7,3,15,3,9,0,0,0,13,0,103,20,0,0,9,0,3,0,0,0,3,0,39,35,9,3,19,5,12,0,5
SED30052,0,0,0,0,0,0,0,4,0,84,0,89,0,3,0,0,0,3,0,4,0,25,0,39,0,3,0,0,0,3,0,8,0,33,0,48,0,0,0,0,0,0,0,9,0,19,0,27,3,3,0,6,0,3,0,19,0,180,0,207,3,6,0,3,0,9,0,30,6,83,0,143,7,25,0,11,0,32,0,44,4,521,3,642,3,38,0,17,0,57,0,59,7,213,3,398,24,56,0,57,3,50,6,64,4,240,0,510,82,59,0,134,4,74,0,45,10,168,3,573,62,18,3,114,9,56,0,24,3,53,0,339,102,20,4,74,7,48,0,16,3,70,3,349,327,36,3,156,14,76,4,22,3,88,0,729,226,19,3,105,14,21,7,8,0,39,0,445,164,5,0,46,14,14,0,0,0,19,0,275,89,8,0,20,6,28,0,3,0,23,0,166,134,19,8,79,11,29,3,25
SED30053,6,0,3,0,3,8,0,0,0,59,0,82,4,0,0,3,0,4,0,0,0,45,4,69,0,0,0,0,0,6,0,5,0,32,0,52,0,0,0,0,0,3,0,5,3,15,0,23,5,7,0,6,0,9,0,18,7,187,3,241,3,3,0,4,0,16,0,40,3,62,0,128,18,15,0,10,0,29,0,49,8,451,15,602,18,29,0,21,8,60,0,57,6,148,3,354,35,32,4,62,9,81,4,54,9,173,10,478,73,27,4,98,10,100,5,34,13,108,4,469,71,12,0,82,10,67,0,11,10,25,0,291,117,7,3,86,7,72,3,13,3,31,0,351,277,10,3,146,18,139,6,18,16,36,3,675,254,11,6,103,11,36,3,0,6,7,0,436,196,3,8,60,10,15,0,0,0,5,0,303,75,0,4,9,6,45,0,0,3,3,0,152,162,10,0,71,5,20,9,3
SED30054,0,0,0,0,0,0,0,0,0,58,0,59,0,0,0,0,0,0,0,3,0,26,0,29,3,0,0,0,0,0,0,8,0,20,0,31,0,0,0,0,0,0,0,3,0,13,0,20,0,7,0,3,0,0,0,13,0,109,0,130,0,0,0,0,0,8,0,12,0,35,0,65,4,12,0,0,0,6,0,26,0,251,3,297,3,11,0,10,0,22,0,46,0,175,3,274,6,28,0,30,0,31,0,46,3,237,3,387,13,14,3,36,0,25,6,46,9,176,0,332,26,5,0,39,0,53,4,35,3,71,0,236,30,21,0,51,4,51,0,28,7,103,0,287,180,22,3,86,4,89,5,41,9,103,0,542,174,17,3,107,11,35,3,25,0,48,0,413,150,13,3,49,3,22,7,4,0,29,0,292,99,6,3,25,4,45,0,9,4,20,0,215,242,20,4,112,10,71,6,36
SED30055,0,0,0,0,0,0,0,0,0,54,0,55,0,0,0,0,0,0,0,0,0,29,0,35,0,0,0,0,0,0,0,5,0,15,0,26,0,0,0,0,0,3,0,6,0,14,0,22,0,5,0,3,0,0,0,20,3,152,3,193,0,5,0,3,0,12,0,26,3,85,0,131,3,15,5,13,0,20,0,50,8,596,3,711,9,21,3,19,0,63,3,79,13,197,4,409,38,35,0,67,4,131,7,42,13,187,3,521,68,34,6,123,13,77,5,36,8,115,0,481,81,12,3,89,13,68,3,11,3,40,0,323,129,10,3,98,5,65,5,12,3,36,0,367,318,18,5,131,14,87,0,10,3,36,0,614,172,10,4,87,10,15,11,5,0,6,0,321,116,3,4,36,6,6,0,0,3,5,0,176,46,0,0,3,0,6,0,0,0,3,0,62,59,0,0,20,3,8,0,3
SED30056,5,0,0,0,0,0,0,0,0,50,0,54,0,0,0,0,0,0,0,9,0,6,0,22,0,0,0,0,0,0,0,11,0,15,0,31,0,0,0,0,0,4,0,8,0,0,0,16,0,3,0,0,0,3,3,20,0,39,0,70,0,3,0,3,0,9,0,20,0,29,0,64,3,17,0,3,0,17,0,25,0,99,3,172,4,26,0,12,0,32,3,37,3,79,0,201,10,35,3,34,3,46,4,37,3,84,0,259,33,45,3,93,4,36,6,39,3,69,0,335,38,13,0,64,4,54,0,13,0,32,0,217,77,14,0,62,0,51,0,32,0,41,0,279,301,14,3,124,8,75,3,31,0,58,0,620,287,12,3,86,0,32,3,17,5,21,0,480,219,8,3,54,11,31,0,7,3,16,0,363,179,4,4,20,11,50,0,10,3,12,0,303,423,34,5,138,22,54,3,25
SED30057,20,0,0,0,0,4,0,0,0,21,0,52,0,0,0,0,0,0,0,0,0,16,0,19,3,3,0,0,0,0,0,3,0,7,0,9,3,0,0,0,0,0,0,0,0,9,0,7,10,3,0,0,0,3,0,4,0,72,0,93,3,0,0,0,0,7,0,12,0,18,0,41,13,3,0,3,0,13,0,15,3,109,8,166,12,9,0,3,0,31,0,21,3,46,0,127,35,7,0,19,3,50,0,8,4,39,0,168,70,13,7,29,5,30,0,6,3,25,0,188,48,4,0,30,3,27,3,6,3,11,0,126,83,5,0,44,8,26,0,7,0,3,0,173,195,14,3,64,11,59,4,8,8,4,4,382,180,7,3,79,13,14,0,3,0,6,0,312,179,5,3,29,5,10,0,0,0,3,0,230,100,0,3,8,12,18,0,0,3,0,0,148,190,0,0,30,0,16,0,3
SED30058,0,0,0,0,0,0,0,0,0,62,0,63,0,0,0,0,0,0,0,7,0,23,0,29,0,0,0,0,0,0,0,11,0,17,0,28,0,0,0,0,0,0,0,3,0,16,0,17,0,3,0,3,0,3,0,11,0,104,0,125,0,6,3,0,0,10,0,28,3,42,0,89,4,15,0,3,0,24,3,31,3,282,0,366,4,13,0,5,0,38,0,44,3,164,0,270,9,25,0,27,0,56,0,41,0,214,0,376,26,27,0,52,4,55,3,32,3,142,4,349,42,10,0,61,0,44,0,25,4,49,0,246,63,14,0,52,3,42,4,19,5,61,0,261,257,27,6,123,6,90,0,34,3,68,0,617,222,7,5,113,12,29,0,8,0,21,0,437,191,11,6,55,6,14,3,3,3,15,0,310,112,3,0,20,6,37,0,3,0,7,0,202,167,12,3,83,8,47,0,10
SED30059,0,0,4,0,0,0,0,3,3,71,0,86,0,0,0,3,0,0,0,5,0,34,0,45,0,3,0,0,0,0,0,10,0,25,0,39,0,0,0,0,0,3,0,8,0,20,0,33,0,5,0,4,0,5,0,18,0,153,4,191,0,9,0,4,3,8,0,34,0,63,3,126,0,28,0,12,0,24,4,58,7,528,3,659,10,26,0,22,3,63,4,66,4,244,3,441,21,58,3,63,4,84,0,85,12,228,0,554,71,45,3,123,6,71,3,43,0,155,0,522,61,27,4,95,5,59,5,21,0,56,3,333,120,24,3,104,8,52,7,16,0,46,0,379,287,33,5,165,16,67,3,20,7,62,4,670,221,15,7,98,14,15,0,10,0,22,0,405,117,6,3,46,10,16,7,7,3,9,0,220,65,5,0,15,0,14,0,3,3,13,0,129,99,10,3,53,7,21,0,3
SED30060,3,0,0,0,0,0,0,0,0,44,3,57,3,0,0,0,0,0,0,4,0,27,3,40,0,0,0,0,0,4,0,11,0,14,0,34,0,0,0,0,0,0,0,9,0,18,0,26,3,3,0,3,0,6,0,16,0,164,3,209,3,3,0,5,0,15,0,33,0,54,0,117,5,16,0,12,4,28,3,51,10,421,9,566,12,16,3,33,0,70,7,60,11,165,5,378,32,37,3,74,3,81,3,39,6,154,3,436,93,30,0,114,8,51,6,25,8,88,4,442,81,16,0,100,8,63,4,17,6,29,0,326,138,10,0,107,5,32,0,7,4,18,0,328,321,16,5,143,22,51,8,12,3,23,0,605,205,9,0,66,6,17,3,3,3,7,3,321,107,3,6,28,9,5,3,3,0,3,0,156,37,3,0,12,6,10,0,0,0,4,0,71,54,4,0,23,3,4,0,3
SED30061,0,0,3,0,0,3,0,0,0,38,0,43,0,0,0,0,0,0,0,0,0,23,0,29,0,0,0,0,0,0,0,11,0,19,0,28,0,0,0,0,0,0,0,3,0,13,0,18,3,4,0,0,0,3,0,20,4,133,4,168,0,5,0,0,0,4,0,28,0,43,0,93,0,14,0,7,0,12,0,35,3,381,5,459,4,17,0,8,3,32,0,45,9,176,4,306,9,26,0,44,0,71,4,41,4,199,3,407,51,23,0,81,8,66,4,33,9,112,7,388,53,14,3,68,5,44,0,21,7,29,0,239,84,7,0,70,12,41,6,16,4,37,0,274,232,10,5,121,15,63,9,14,5,36,3,507,194,5,7,58,9,23,6,5,3,17,0,330,137,5,0,34,4,10,7,3,0,3,0,204,63,0,3,3,0,19,0,0,0,3,0,99,87,3,0,38,3,12,0,6
SED30062,0,0,0,3,0,3,0,3,0,83,0,98,0,0,0,0,0,4,0,3,0,37,0,40,0,0,0,0,0,0,0,6,0,22,0,37,0,0,0,0,0,0,0,0,0,16,0,29,3,0,0,0,0,4,0,21,0,201,6,239,0,0,0,5,0,9,0,23,3,108,0,155,6,13,0,3,0,40,0,67,8,822,10,977,5,22,0,17,5,103,4,79,3,303,0,541,24,32,0,79,3,131,5,75,7,312,0,669,79,46,5,121,8,102,7,35,10,167,3,583,94,14,3,123,6,98,3,26,7,60,0,434,188,22,3,111,6,56,0,13,3,34,0,444,472,31,7,182,35,98,10,15,9,30,3,889,277,13,5,109,24,22,0,0,0,11,0,474,168,4,3,48,9,13,0,0,0,7,0,249,83,0,0,9,0,31,0,3,3,3,0,134,87,0,7,30,0,17,4,5
SED30063,14,0,7,6,0,8,0,3,0,57,3,98,14,0,0,3,0,4,0,4,0,42,0,64,8,3,0,5,0,3,0,7,0,28,0,50,0,0,0,0,0,0,0,5,0,23,0,33,19,12,3,13,0,16,3,29,4,340,4,443,14,13,0,6,3,21,0,48,3,108,0,222,34,24,3,19,3,31,0,85,13,1080,17,1322,39,27,4,42,4,94,6,88,17,260,12,596,61,46,9,68,5,92,6,55,14,291,7,653,100,48,9,120,15,79,6,28,8,182,3,602,62,10,0,76,8,44,7,15,7,37,0,274,119,23,8,83,7,37,4,15,3,41,3,345,235,18,8,138,12,68,4,9,8,38,3,543,137,9,7,74,0,21,3,5,3,10,0,277,77,3,0,32,5,8,5,0,0,8,0,134,44,0,0,10,0,12,0,0,0,3,0,68,61,9,6,26,3,14,3,3
SED30064,3,0,0,0,0,4,0,0,0,57,0,66,0,3,0,0,0,4,0,4,3,28,0,43,0,3,0,0,0,0,0,12,0,22,0,40,0,0,0,0,0,3,0,7,0,18,0,30,5,7,0,3,0,8,0,23,3,221,0,277,4,9,0,7,0,12,0,40,0,83,0,159,12,27,0,10,0,42,3,73,13,741,12,922,13,39,3,23,0,57,3,88,12,313,3,548,24,64,3,76,3,81,7,71,14,312,3,664,70,57,5,130,5,67,8,51,5,201,3,608,83,22,5,112,7,61,5,28,3,61,0,396,91,19,0,97,5,44,5,19,0,47,0,327,264,21,8,175,16,54,8,17,3,48,3,616,164,14,9,87,10,17,9,6,3,34,0,350,98,3,4,38,10,10,3,3,0,16,0,177,39,0,0,15,0,25,0,3,0,12,0,90,44,14,3,23,4,14,0,4
SED30065,3,0,0,0,0,0,0,4,0,95,0,103,0,0,0,0,0,0,0,10,0,46,0,60,4,3,0,0,0,0,0,10,3,27,0,53,0,0,0,0,0,0,0,7,0,25,0,31,3,6,0,4,0,4,0,27,0,250,3,306,3,11,0,11,0,18,0,48,5,101,0,192,7,28,0,14,0,32,3,86,5,766,6,945,6,42,4,26,0,61,7,90,5,378,0,616,31,51,0,65,4,65,4,64,16,458,3,772,78,73,3,107,6,54,10,54,9,304,3,700,51,33,3,102,7,43,4,21,7,130,0,401,101,21,0,85,10,39,3,14,0,153,0,432,200,40,5,142,12,57,3,42,11,157,0,671,149,17,3,72,8,33,0,24,3,84,0,394,82,14,3,42,5,15,3,16,3,39,0,221,33,13,0,12,5,35,0,9,5,25,0,147,82,30,5,70,7,35,4,28
SED30066,3,3,0,0,0,0,0,0,0,55,0,63,0,0,0,0,0,0,0,6,0,25,0,32,0,0,0,4,0,0,0,11,0,13,0,27,0,0,0,0,0,0,0,5,0,15,0,25,0,9,0,0,0,0,3,21,0,105,4,143,0,7,0,7,0,8,0,30,4,40,0,105,5,21,0,3,0,32,0,42,4,359,8,477,6,15,3,23,0,56,0,43,11,180,0,332,14,40,4,67,4,109,0,55,9,162,9,467,66,40,0,104,4,72,6,29,6,117,0,448,72,18,3,91,6,47,3,9,3,35,0,292,153,12,3,90,8,42,3,14,8,30,0,367,447,20,13,157,26,91,9,15,5,47,0,830,377,16,6,130,18,30,0,5,7,9,0,594,267,3,7,53,7,10,3,3,3,4,0,359,145,4,0,20,3,22,0,0,0,0,0,201,220,0,7,44,12,25,4,7
SED30067,0,0,0,0,0,0,0,3,0,56,0,63,0,0,0,0,0,3,0,0,0,24,0,28,0,0,0,0,0,0,0,3,0,24,0,26,0,0,0,0,0,0,0,6,0,14,0,19,7,3,0,3,0,0,0,20,0,151,3,187,0,12,0,8,0,4,0,20,3,79,0,124,5,8,0,12,0,32,0,37,0,430,4,545,9,17,0,24,4,55,0,57,12,227,0,405,19,31,4,56,5,104,3,52,8,198,3,484,58,36,4,86,0,72,4,29,8,130,3,439,82,9,0,95,10,71,4,20,0,38,0,334,127,16,0,94,16,58,5,14,7,36,0,366,404,17,7,131,19,70,5,11,11,31,0,711,278,8,4,110,11,22,5,11,0,12,0,461,162,6,9,51,8,9,0,4,0,10,0,250,82,3,0,16,3,28,0,0,0,3,0,143,91,15,3,24,9,22,5,7
SED30068,0,0,0,0,0,0,0,0,0,68,0,79,7,0,0,0,0,0,0,0,3,66,0,79,0,3,0,0,0,4,0,13,0,35,0,55,0,0,0,0,0,0,0,4,0,24,0,35,3,4,0,3,0,4,0,29,0,367,3,410,0,9,0,6,0,12,0,44,3,194,3,276,5,23,3,14,0,37,0,74,6,1441,22,1621,6,36,0,23,0,81,8,102,9,517,6,780,24,48,3,60,4,107,3,69,21,506,4,854,60,37,7,105,3,77,3,42,7,354,5,699,37,17,3,70,7,80,0,27,8,81,3,335,95,17,0,64,10,54,6,21,3,87,4,365,190,17,0,119,15,78,9,15,9,87,0,538,116,12,7,61,5,25,4,3,5,27,0,273,77,13,4,35,3,3,4,4,0,19,0,156,22,0,3,9,3,12,0,0,0,16,0,67,41,3,0,18,3,17,0,9
SED30069,0,0,0,0,0,0,0,0,0,44,0,56,0,0,0,0,0,0,0,8,0,31,0,44,0,3,0,0,0,0,0,11,3,21,0,38,0,0,0,0,0,0,0,5,0,11,0,24,0,3,0,0,0,9,0,18,0,217,4,244,6,7,0,3,0,7,0,38,3,89,0,151,3,6,3,13,0,31,3,55,0,714,10,838,4,18,0,20,4,60,3,56,11,324,6,506,25,39,6,38,3,85,3,62,12,281,3,560,57,34,3,80,4,66,6,40,4,190,3,494,51,17,0,67,7,62,0,31,11,56,0,316,80,25,3,89,9,62,0,8,8,58,0,345,262,30,8,105,8,101,7,28,8,67,0,615,180,23,5,91,10,23,0,4,0,37,0,383,113,9,3,48,7,6,0,4,3,13,0,215,49,5,0,9,0,33,0,3,3,6,0,112,99,7,0,54,7,18,0,11
SED30070,0,0,0,0,0,0,0,3,6,73,4,90,0,0,0,0,0,0,0,0,0,41,0,42,3,0,0,0,0,0,0,4,0,24,0,35,0,0,0,0,0,3,0,8,0,33,0,40,0,0,0,0,0,0,0,28,3,215,6,254,0,4,0,6,0,18,0,24,8,127,3,189,9,20,3,9,0,17,0,63,11,812,10,961,9,19,3,11,0,37,0,82,11,331,0,502,21,38,0,52,3,83,3,59,7,327,0,588,49,37,5,70,7,68,0,38,9,212,0,497,42,15,0,83,3,64,6,16,7,80,0,318,72,18,4,72,11,54,4,15,3,51,0,308,303,22,9,133,15,110,3,5,4,54,3,666,224,22,5,90,17,21,0,13,3,23,0,419,142,8,3,44,13,9,4,5,0,16,0,238,78,4,0,15,6,23,0,3,0,13,0,140,95,9,0,40,5,25,0,12
SED30071,0,0,0,0,0,0,0,0,0,33,0,35,4,0,0,0,0,0,0,0,0,25,0,29,0,0,0,0,0,0,0,5,0,17,0,27,0,0,0,0,0,0,0,3,0,17,0,17,3,10,0,0,0,3,0,12,0,151,3,186,0,3,0,7,0,11,0,28,0,58,0,111,4,13,0,17,0,20,0,43,7,541,6,658,4,17,0,24,3,54,0,47,9,142,0,301,24,27,0,54,0,72,4,39,3,159,0,384,78,14,3,116,9,69,5,33,7,93,0,426,68,12,0,83,3,65,6,12,3,19,0,282,100,9,3,77,8,46,6,7,4,29,0,288,242,10,3,112,14,55,5,15,11,41,0,507,168,6,10,77,11,14,3,5,0,5,0,293,111,3,3,22,7,0,3,0,0,5,0,158,60,0,0,7,0,23,0,0,0,4,0,101,92,3,6,23,3,16,0,3
SED30072,0,0,0,0,0,0,0,0,0,53,0,58,0,0,0,0,0,0,0,6,0,22,0,28,0,0,0,0,0,0,0,3,0,16,0,18,0,0,0,0,0,0,0,8,0,11,0,14,0,3,0,0,0,4,0,12,4,125,4,160,0,4,0,0,0,11,0,32,0,54,0,107,3,15,0,7,0,25,0,29,7,480,7,578,3,21,0,12,0,62,5,53,4,224,0,386,9,20,3,42,6,73,0,59,8,217,0,443,39,26,3,80,7,57,3,33,3,135,3,390,61,16,0,81,11,54,0,13,8,38,0,281,115,17,3,81,6,48,6,11,3,32,0,312,346,16,3,144,13,77,5,23,6,32,3,674,256,5,11,106,19,32,4,10,0,14,0,441,148,5,3,45,3,6,3,3,0,5,0,221,110,0,3,10,0,23,0,0,0,0,0,160,122,3,0,33,11,28,4,3
SED30073,0,0,0,0,0,3,0,4,0,70,0,82,3,3,0,0,0,0,0,10,0,15,0,36,0,3,0,3,0,0,0,4,0,18,0,30,0,0,0,0,0,0,0,8,0,18,0,32,0,6,0,3,0,3,0,25,0,79,0,117,0,11,0,0,0,10,0,30,4,32,0,87,4,45,0,8,0,23,3,60,3,169,5,317,4,51,0,29,0,43,3,38,5,71,0,247,22,67,3,67,5,76,6,57,7,96,0,402,62,58,5,121,3,72,4,31,3,78,0,433,88,24,0,124,7,70,0,14,3,24,0,356,99,23,0,108,0,71,3,21,3,35,0,364,436,24,14,177,28,123,12,20,8,56,3,896,427,24,9,140,22,56,4,8,5,34,0,731,292,11,7,77,12,26,0,5,0,16,0,459,221,4,9,32,7,62,3,8,6,9,0,363,418,27,9,125,14,77,11,23
SED30074,27,3,3,3,0,0,0,7,4,41,0,90,10,3,0,3,0,0,3,4,0,45,0,69,3,3,0,0,0,3,0,10,0,22,0,47,0,0,0,0,0,0,0,7,0,14,0,30,19,4,3,12,0,8,0,28,3,273,4,363,3,7,0,7,0,10,0,48,3,88,0,170,29,26,8,33,6,47,4,72,10,875,16,1126,21,28,0,46,9,94,8,85,11,244,8,557,76,39,4,116,3,97,5,60,10,251,5,670,115,37,4,160,6,71,9,38,9,168,4,627,76,16,3,99,3,39,3,24,3,26,0,295,156,12,4,87,8,22,6,9,3,34,0,353,241,24,7,126,18,42,4,11,10,51,0,535,123,13,4,70,4,9,4,3,0,16,0,249,59,3,5,27,4,3,0,0,0,6,0,116,27,0,6,6,3,7,0,0,0,5,0,61,43,8,3,20,3,8,0,4
SED30075,0,0,0,0,0,3,0,5,0,109,0,119,0,0,0,0,0,3,0,10,0,26,0,41,0,3,0,0,0,0,0,13,0,22,0,46,0,0,0,0,0,3,0,5,0,19,0,35,0,15,0,0,0,0,0,23,0,208,0,257,0,8,0,0,0,24,0,44,3,97,0,181,4,33,0,9,0,36,6,77,9,578,8,757,8,43,0,41,3,90,3,85,3,212,3,493,32,64,3,89,3,99,9,54,8,238,3,611,103,45,4,160,9,78,4,33,8,150,3,589,80,24,3,121,4,49,10,20,3,27,0,347,111,21,4,110,7,48,0,10,0,45,0,360,336,27,0,154,13,81,8,24,3,50,0,686,206,11,3,84,17,28,3,0,3,21,0,376,101,5,0,41,13,10,0,6,0,6,0,181,50,0,0,14,5,21,0,0,0,13,0,113,84,3,0,32,4,21,5,4
